OrderDate,Category,Region,CustomerSegment,Channel,Price,Quantity,Discount,Revenue,Rating,Age,Month,Quarter,Year
2025-10-03,Home & Garden,East,VIP,In-Store,375.1,2,0.0,750.2,4.1,36,2025-10,2025Q4,2025
2025-10-03,Home & Garden,South,Returning,In-Store,175.77,5,0.0,878.85,4.2,21,2025-10,2025Q4,2025
2025-10-04,Clothing,East,Returning,In-Store,86.72,3,0.05,247.15,3.3,30,2025-10,2025Q4,2025
2025-10-04,Home & Garden,West,Returning,Mobile App,257.7,4,0.0,1030.8,2.3,54,2025-10,2025Q4,2025
2025-10-04,Clothing,East,New,In-Store,124.98,1,0.15,106.23,3.1,30,2025-10,2025Q4,2025
2025-10-04,Sports,Central,New,Online,106.31,1,0.05,100.99,4.2,28,2025-10,2025Q4,2025
2025-10-05,Books,Central,Returning,Online,20.68,1,0.0,20.68,2.4,51,2025-10,2025Q4,2025
2025-10-06,Home & Garden,West,VIP,Online,438.61,4,0.1,1579.0,5.0,39,2025-10,2025Q4,2025
2025-10-06,Home & Garden,North,Returning,Online,51.63,3,0.15,131.66,4.7,23,2025-10,2025Q4,2025
2025-10-06,Books,West,Returning,In-Store,30.07,2,0.0,60.14,3.5,25,2025-10,2025Q4,2025
2025-10-07,Electronics,East,VIP,Online,284.9,2,0.0,569.8,4.6,35,2025-10,2025Q4,2025
2025-10-07,Books,South,New,Online,7.09,4,0.15,24.11,3.6,30,2025-10,2025Q4,2025
2025-10-07,Electronics,Central,VIP,In-Store,51.69,4,0.0,206.76,4.9,48,2025-10,2025Q4,2025
2025-10-07,Clothing,Central,Returning,Online,146.91,4,0.1,528.88,4.0,29,2025-10,2025Q4,2025
2025-10-07,Home & Garden,North,New,In-Store,247.68,3,0.05,705.89,2.7,18,2025-10,2025Q4,2025
2025-10-08,Clothing,North,New,Online,186.74,4,0.15,634.92,2.7,49,2025-10,2025Q4,2025
2025-10-09,Electronics,North,Returning,In-Store,1042.41,1,0.0,1042.41,2.9,43,2025-10,2025Q4,2025
2025-10-09,Home & Garden,Central,New,Online,417.93,2,0.0,835.86,3.5,18,2025-10,2025Q4,2025
2025-10-09,Clothing,Central,New,Online,155.31,3,0.05,442.63,3.8,37,2025-10,2025Q4,2025
2025-10-09,Books,East,VIP,Mobile App,39.79,4,0.0,159.16,4.0,46,2025-10,2025Q4,2025
2025-10-10,Home & Garden,North,VIP,Online,148.07,3,0.05,422.0,4.6,33,2025-10,2025Q4,2025
2025-10-10,Electronics,South,New,Online,279.16,4,0.0,1116.64,3.1,26,2025-10,2025Q4,2025
2025-10-11,Electronics,East,Returning,Online,747.5,2,0.1,1345.5,2.8,39,2025-10,2025Q4,2025
2025-10-13,Electronics,South,Returning,Mobile App,948.11,4,0.15,3223.57,3.8,33,2025-10,2025Q4,2025
2025-10-14,Clothing,Central,Returning,In-Store,72.36,2,0.0,144.72,4.1,33,2025-10,2025Q4,2025
2025-10-14,Sports,West,New,Online,33.1,3,0.0,99.3,2.6,23,2025-10,2025Q4,2025
2025-10-15,Clothing,North,New,Online,136.79,2,0.0,273.58,4.0,35,2025-10,2025Q4,2025
2025-10-15,Home & Garden,North,New,Mobile App,44.58,2,0.0,89.16,4.9,23,2025-10,2025Q4,2025
2025-10-16,Electronics,East,VIP,Online,782.02,4,0.05,2971.68,4.0,42,2025-10,2025Q4,2025
2025-10-16,Clothing,South,New,Mobile App,106.18,2,0.1,191.12,3.0,39,2025-10,2025Q4,2025
2025-10-17,Home & Garden,Central,New,In-Store,448.69,2,0.0,897.38,3.9,27,2025-10,2025Q4,2025
2025-10-17,Sports,Central,New,In-Store,55.36,5,0.0,276.8,3.5,38,2025-10,2025Q4,2025
2025-10-17,Electronics,North,Returning,Online,982.29,3,0.0,2946.87,4.0,39,2025-10,2025Q4,2025
2025-10-18,Electronics,East,New,Online,739.54,2,0.0,1479.08,2.3,30,2025-10,2025Q4,2025
2025-10-18,Home & Garden,North,New,Online,89.62,5,0.05,425.7,3.6,31,2025-10,2025Q4,2025
2025-10-18,Sports,North,New,Mobile App,141.17,4,0.0,564.68,3.9,50,2025-10,2025Q4,2025
2025-10-19,Home & Garden,Central,VIP,Online,54.52,1,0.0,54.52,2.7,42,2025-10,2025Q4,2025
2025-10-20,Clothing,North,New,Online,89.86,1,0.15,76.38,3.3,56,2025-10,2025Q4,2025
2025-10-20,Home & Garden,East,New,In-Store,436.63,2,0.0,873.26,2.0,26,2025-10,2025Q4,2025
2025-10-20,Clothing,North,Returning,Online,27.82,1,0.0,27.82,3.9,48,2025-10,2025Q4,2025
2025-10-20,Electronics,South,New,In-Store,95.3,1,0.15,81.0,3.1,51,2025-10,2025Q4,2025
2025-10-20,Electronics,Central,Returning,Online,416.9,1,0.0,416.9,4.0,39,2025-10,2025Q4,2025
2025-10-20,Home & Garden,Central,New,In-Store,191.15,5,0.0,955.75,3.2,59,2025-10,2025Q4,2025
2025-10-21,Home & Garden,South,New,Mobile App,81.94,4,0.0,327.76,3.2,40,2025-10,2025Q4,2025
2025-10-21,Home & Garden,Central,New,In-Store,430.02,3,0.1,1161.05,3.7,18,2025-10,2025Q4,2025
2025-10-21,Home & Garden,South,Returning,In-Store,206.78,5,0.0,1033.9,2.4,24,2025-10,2025Q4,2025
2025-10-21,Clothing,Central,VIP,Online,41.72,2,0.0,83.44,4.8,31,2025-10,2025Q4,2025
2025-10-21,Electronics,North,VIP,Online,683.83,4,0.2,2188.26,4.5,47,2025-10,2025Q4,2025
2025-10-22,Electronics,North,New,Mobile App,854.99,4,0.0,3419.96,3.2,42,2025-10,2025Q4,2025
2025-10-22,Books,West,New,Mobile App,44.27,2,0.0,88.54,3.6,35,2025-10,2025Q4,2025
2025-10-23,Home & Garden,East,Returning,In-Store,386.21,1,0.0,386.21,4.5,62,2025-10,2025Q4,2025
2025-10-23,Clothing,South,New,Mobile App,147.76,1,0.0,147.76,3.9,53,2025-10,2025Q4,2025
2025-10-23,Electronics,South,New,In-Store,541.52,4,0.0,2166.08,4.0,18,2025-10,2025Q4,2025
2025-10-23,Clothing,North,Returning,Online,179.71,3,0.0,539.13,4.4,44,2025-10,2025Q4,2025
2025-10-24,Home & Garden,South,Returning,Mobile App,112.17,2,0.0,224.34,4.1,45,2025-10,2025Q4,2025
2025-10-24,Home & Garden,South,New,Online,87.44,4,0.0,349.76,3.1,18,2025-10,2025Q4,2025
2025-10-24,Clothing,West,Returning,Online,84.11,5,0.15,357.47,2.1,46,2025-10,2025Q4,2025
2025-10-25,Home & Garden,Central,VIP,In-Store,100.65,3,0.0,301.95,3.1,39,2025-10,2025Q4,2025
2025-10-25,Books,Central,New,Online,12.74,3,0.05,36.31,2.9,36,2025-10,2025Q4,2025
2025-10-25,Clothing,Central,New,Online,101.86,4,0.0,407.44,4.1,35,2025-10,2025Q4,2025
2025-10-25,Books,North,VIP,In-Store,45.31,3,0.0,135.93,3.8,53,2025-10,2025Q4,2025
2025-10-25,Books,East,New,Mobile App,7.74,1,0.2,6.19,3.1,18,2025-10,2025Q4,2025
2025-10-25,Sports,South,New,Mobile App,188.78,3,0.0,566.34,3.0,33,2025-10,2025Q4,2025
2025-10-25,Books,East,New,Online,27.12,5,0.15,115.26,3.0,25,2025-10,2025Q4,2025
2025-10-26,Clothing,South,New,Online,190.11,3,0.15,484.78,3.4,47,2025-10,2025Q4,2025
2025-10-26,Home & Garden,Central,Returning,In-Store,223.37,5,0.05,1061.01,2.3,46,2025-10,2025Q4,2025
2025-10-26,Clothing,Central,VIP,Online,35.96,2,0.05,68.32,2.9,41,2025-10,2025Q4,2025
2025-10-27,Electronics,Central,VIP,Online,826.31,4,0.15,2809.45,3.1,56,2025-10,2025Q4,2025
2025-10-27,Home & Garden,South,Returning,Mobile App,366.49,2,0.0,732.98,3.3,49,2025-10,2025Q4,2025
2025-10-27,Clothing,North,Returning,Mobile App,172.76,4,0.0,691.04,3.3,45,2025-10,2025Q4,2025
2025-10-27,Home & Garden,Central,New,In-Store,132.03,1,0.2,105.62,3.6,53,2025-10,2025Q4,2025
2025-10-27,Clothing,Central,Returning,In-Store,186.06,3,0.0,558.18,2.9,24,2025-10,2025Q4,2025
2025-10-28,Home & Garden,West,Returning,Online,311.7,5,0.0,1558.5,4.4,25,2025-10,2025Q4,2025
2025-10-28,Electronics,West,VIP,Online,1121.95,2,0.2,1795.12,4.8,46,2025-10,2025Q4,2025
2025-10-28,Clothing,West,VIP,Online,76.59,3,0.0,229.77,4.9,39,2025-10,2025Q4,2025
2025-10-29,Books,North,New,Online,17.28,2,0.05,32.83,3.5,30,2025-10,2025Q4,2025
2025-10-30,Electronics,East,New,Online,880.83,1,0.0,880.83,3.9,44,2025-10,2025Q4,2025
2025-10-31,Clothing,South,New,Online,64.88,4,0.15,220.59,3.5,37,2025-10,2025Q4,2025
2025-10-31,Clothing,Central,Returning,Mobile App,45.22,3,0.0,135.66,2.4,56,2025-10,2025Q4,2025
2025-10-31,Books,Central,Returning,Mobile App,57.49,2,0.0,114.98,2.2,19,2025-10,2025Q4,2025
2025-10-31,Electronics,East,Returning,Online,795.54,4,0.1,2863.94,3.8,32,2025-10,2025Q4,2025
2025-10-31,Electronics,East,Returning,Online,905.3,3,0.0,2715.9,2.6,40,2025-10,2025Q4,2025
2025-11-02,Clothing,East,New,Online,126.74,1,0.0,126.74,3.8,52,2025-11,2025Q4,2025
2025-11-02,Home & Garden,North,Returning,Mobile App,378.94,4,0.0,1515.76,3.7,31,2025-11,2025Q4,2025
2025-11-02,Sports,South,New,Online,281.87,2,0.0,563.74,2.5,48,2025-11,2025Q4,2025
2025-11-02,Home & Garden,North,New,Online,408.28,1,0.0,408.28,2.9,41,2025-11,2025Q4,2025
2025-11-02,Home & Garden,West,New,Mobile App,240.16,5,0.0,1200.8,2.3,35,2025-11,2025Q4,2025
2025-11-02,Clothing,North,Returning,Mobile App,61.24,2,0.0,122.48,4.3,31,2025-11,2025Q4,2025
2025-11-03,Home & Garden,West,New,Online,443.11,4,0.05,1683.82,3.9,60,2025-11,2025Q4,2025
2025-11-03,Home & Garden,West,New,Mobile App,276.87,2,0.2,442.99,3.6,31,2025-11,2025Q4,2025
2025-11-03,Clothing,North,New,Online,103.17,2,0.05,196.02,2.6,43,2025-11,2025Q4,2025
2025-11-03,Electronics,Central,Returning,Online,740.21,3,0.15,1887.54,3.5,55,2025-11,2025Q4,2025
2025-11-04,Home & Garden,North,Returning,In-Store,219.78,5,0.0,1098.9,3.0,25,2025-11,2025Q4,2025
2025-11-05,Electronics,Central,New,Mobile App,290.19,3,0.0,870.57,2.3,33,2025-11,2025Q4,2025
2025-11-05,Sports,North,Returning,In-Store,168.38,4,0.2,538.82,3.6,29,2025-11,2025Q4,2025
2025-11-05,Home & Garden,North,New,Online,240.59,5,0.05,1142.8,4.7,38,2025-11,2025Q4,2025
2025-11-06,Clothing,North,Returning,Online,148.41,2,0.05,281.98,4.5,18,2025-11,2025Q4,2025
2025-11-06,Electronics,East,New,Online,755.92,5,0.05,3590.62,4.4,57,2025-11,2025Q4,2025
2025-11-06,Home & Garden,Central,Returning,Online,456.15,2,0.15,775.46,2.4,56,2025-11,2025Q4,2025
2025-11-06,Sports,West,New,Online,177.38,5,0.05,842.56,2.9,55,2025-11,2025Q4,2025
2025-11-06,Home & Garden,South,VIP,Online,177.31,1,0.0,177.31,4.1,38,2025-11,2025Q4,2025
2025-11-06,Clothing,North,New,In-Store,188.62,5,0.15,801.64,4.9,40,2025-11,2025Q4,2025
2025-11-07,Clothing,Central,New,Online,61.85,5,0.0,309.25,4.5,49,2025-11,2025Q4,2025
2025-11-07,Sports,West,New,Online,81.09,1,0.0,81.09,4.6,41,2025-11,2025Q4,2025
2025-11-07,Sports,East,Returning,In-Store,280.49,5,0.0,1402.45,2.4,39,2025-11,2025Q4,2025
2025-11-08,Books,South,New,Online,45.66,5,0.0,228.3,4.7,27,2025-11,2025Q4,2025
2025-11-08,Home & Garden,West,Returning,In-Store,443.04,3,0.0,1329.12,4.1,41,2025-11,2025Q4,2025
2025-11-11,Clothing,East,Returning,In-Store,123.33,4,0.05,468.65,3.1,37,2025-11,2025Q4,2025
2025-11-11,Electronics,South,New,Online,547.57,2,0.0,1095.14,4.7,57,2025-11,2025Q4,2025
2025-11-12,Clothing,Central,Returning,Mobile App,161.21,5,0.0,806.05,2.6,40,2025-11,2025Q4,2025
2025-11-12,Books,West,Returning,Online,47.62,4,0.0,190.48,3.2,48,2025-11,2025Q4,2025
2025-11-12,Clothing,North,Returning,Online,18.7,2,0.0,37.4,3.3,68,2025-11,2025Q4,2025
2025-11-12,Clothing,Central,Returning,In-Store,69.62,3,0.0,208.86,3.9,43,2025-11,2025Q4,2025
2025-11-12,Clothing,South,VIP,Online,152.34,2,0.0,304.68,3.4,19,2025-11,2025Q4,2025
2025-11-13,Clothing,North,VIP,Online,197.44,3,0.0,592.32,4.4,18,2025-11,2025Q4,2025
2025-11-13,Clothing,East,Returning,Mobile App,164.21,3,0.0,492.63,3.6,39,2025-11,2025Q4,2025
2025-11-14,Electronics,West,Returning,In-Store,951.59,2,0.0,1903.18,3.3,37,2025-11,2025Q4,2025
2025-11-14,Clothing,Central,Returning,In-Store,106.42,1,0.15,90.46,4.1,38,2025-11,2025Q4,2025
2025-11-14,Electronics,South,New,Mobile App,528.54,1,0.15,449.26,1.5,40,2025-11,2025Q4,2025
2025-11-15,Clothing,South,Returning,Online,145.97,5,0.0,729.85,3.3,44,2025-11,2025Q4,2025
2025-11-15,Clothing,Central,New,Online,189.08,3,0.05,538.88,2.8,41,2025-11,2025Q4,2025
2025-11-15,Home & Garden,North,Returning,In-Store,112.1,1,0.0,112.1,3.5,25,2025-11,2025Q4,2025
2025-11-15,Sports,Central,Returning,In-Store,224.56,5,0.05,1066.66,3.2,30,2025-11,2025Q4,2025
2025-11-15,Books,East,Returning,In-Store,37.42,3,0.05,106.65,2.9,18,2025-11,2025Q4,2025
2025-11-15,Electronics,Central,Returning,In-Store,810.18,4,0.1,2916.65,5.0,25,2025-11,2025Q4,2025
2025-11-16,Clothing,North,Returning,In-Store,115.74,3,0.0,347.22,4.5,35,2025-11,2025Q4,2025
2025-11-16,Electronics,West,Returning,In-Store,833.95,2,0.0,1667.9,4.0,37,2025-11,2025Q4,2025
2025-11-16,Clothing,East,New,Online,98.94,3,0.0,296.82,4.7,18,2025-11,2025Q4,2025
2025-11-17,Home & Garden,West,Returning,Online,117.92,2,0.0,235.84,3.3,39,2025-11,2025Q4,2025
2025-11-17,Electronics,Central,Returning,Online,138.58,5,0.0,692.9,3.9,35,2025-11,2025Q4,2025
2025-11-17,Clothing,East,New,Online,170.56,2,0.1,307.01,3.6,55,2025-11,2025Q4,2025
2025-11-17,Home & Garden,West,New,In-Store,60.58,1,0.2,48.46,3.2,38,2025-11,2025Q4,2025
2025-11-18,Books,East,Returning,Online,34.28,4,0.0,137.12,3.4,33,2025-11,2025Q4,2025
2025-11-18,Clothing,Central,New,In-Store,195.1,5,0.0,975.5,3.5,51,2025-11,2025Q4,2025
2025-11-18,Books,Central,VIP,Online,13.2,4,0.0,52.8,3.6,48,2025-11,2025Q4,2025
2025-11-19,Sports,West,Returning,In-Store,198.67,1,0.0,198.67,3.9,54,2025-11,2025Q4,2025
2025-11-19,Home & Garden,East,Returning,In-Store,435.77,3,0.0,1307.31,5.0,23,2025-11,2025Q4,2025
2025-11-19,Sports,West,Returning,Mobile App,42.9,4,0.2,137.28,3.2,36,2025-11,2025Q4,2025
2025-11-19,Electronics,Central,Returning,In-Store,224.44,5,0.0,1122.2,2.5,60,2025-11,2025Q4,2025
2025-11-19,Books,East,Returning,In-Store,47.2,5,0.0,236.0,2.1,31,2025-11,2025Q4,2025
2025-11-19,Books,North,Returning,Mobile App,14.64,3,0.15,37.33,3.6,44,2025-11,2025Q4,2025
2025-11-20,Clothing,Central,Returning,Mobile App,129.93,1,0.0,129.93,4.6,53,2025-11,2025Q4,2025
2025-11-20,Sports,South,VIP,In-Store,68.44,3,0.0,205.32,3.6,48,2025-11,2025Q4,2025
2025-11-20,Home & Garden,East,Returning,Online,100.74,5,0.0,503.7,3.6,33,2025-11,2025Q4,2025
2025-11-20,Electronics,South,Returning,Online,214.52,2,0.0,429.04,3.7,30,2025-11,2025Q4,2025
2025-11-21,Home & Garden,Central,New,Online,442.04,3,0.15,1127.2,4.1,46,2025-11,2025Q4,2025
2025-11-21,Clothing,North,New,Mobile App,58.36,2,0.0,116.72,3.5,61,2025-11,2025Q4,2025
2025-11-21,Clothing,South,New,In-Store,130.99,3,0.05,373.32,3.2,52,2025-11,2025Q4,2025
2025-11-21,Home & Garden,West,New,Online,282.2,2,0.0,564.4,3.7,40,2025-11,2025Q4,2025
2025-11-21,Books,South,New,In-Store,9.22,2,0.0,18.44,3.2,65,2025-11,2025Q4,2025
2025-11-22,Electronics,West,Returning,In-Store,876.55,4,0.0,3506.2,3.1,21,2025-11,2025Q4,2025
2025-11-22,Sports,North,New,Online,69.53,1,0.0,69.53,3.0,40,2025-11,2025Q4,2025
2025-11-22,Books,Central,Returning,In-Store,14.94,3,0.05,42.58,4.1,18,2025-11,2025Q4,2025
2025-11-22,Clothing,Central,New,Online,160.36,3,0.0,481.08,3.6,69,2025-11,2025Q4,2025
2025-11-23,Electronics,East,Returning,In-Store,1121.71,1,0.15,953.45,3.8,57,2025-11,2025Q4,2025
2025-11-23,Home & Garden,South,Returning,In-Store,407.21,4,0.0,1628.84,3.4,59,2025-11,2025Q4,2025
2025-11-23,Books,West,New,Online,49.42,1,0.0,49.42,3.0,45,2025-11,2025Q4,2025
2025-11-23,Electronics,South,New,Online,1107.89,5,0.0,5539.45,4.1,40,2025-11,2025Q4,2025
2025-11-23,Home & Garden,South,Returning,In-Store,156.59,3,0.05,446.28,2.7,35,2025-11,2025Q4,2025
2025-11-25,Electronics,West,Returning,Mobile App,670.44,5,0.0,3352.2,4.5,18,2025-11,2025Q4,2025
2025-11-25,Books,Central,New,In-Store,47.18,2,0.05,89.64,3.6,18,2025-11,2025Q4,2025
2025-11-26,Electronics,South,Returning,In-Store,247.02,2,0.0,494.04,3.4,49,2025-11,2025Q4,2025
2025-11-26,Home & Garden,East,New,Online,463.37,1,0.0,463.37,2.9,30,2025-11,2025Q4,2025
2025-11-27,Sports,North,New,Mobile App,250.77,1,0.05,238.23,4.1,31,2025-11,2025Q4,2025
2025-11-27,Electronics,South,New,In-Store,869.05,3,0.05,2476.79,3.6,29,2025-11,2025Q4,2025
2025-11-28,Home & Garden,West,Returning,Online,345.87,3,0.0,1037.61,4.9,26,2025-11,2025Q4,2025
2025-11-28,Home & Garden,West,VIP,Online,69.14,4,0.05,262.73,4.8,39,2025-11,2025Q4,2025
2025-11-28,Books,South,Returning,In-Store,58.26,2,0.0,116.52,4.5,34,2025-11,2025Q4,2025
2025-11-29,Electronics,Central,New,Mobile App,667.65,2,0.0,1335.3,3.2,44,2025-11,2025Q4,2025
2025-11-29,Clothing,South,Returning,Online,127.0,5,0.15,539.75,4.9,52,2025-11,2025Q4,2025
2025-11-29,Clothing,East,New,In-Store,97.98,3,0.0,293.94,4.3,44,2025-11,2025Q4,2025
2025-11-29,Clothing,Central,Returning,Online,119.35,3,0.1,322.24,3.9,46,2025-11,2025Q4,2025
2025-11-30,Books,North,VIP,In-Store,41.34,1,0.0,41.34,3.8,46,2025-11,2025Q4,2025
2025-11-30,Electronics,North,Returning,In-Store,423.34,3,0.0,1270.02,4.6,51,2025-11,2025Q4,2025
2025-11-30,Clothing,West,New,In-Store,122.62,1,0.0,122.62,4.0,43,2025-11,2025Q4,2025
2025-11-30,Electronics,East,Returning,Mobile App,818.9,3,0.0,2456.7,3.7,55,2025-11,2025Q4,2025
2025-11-30,Electronics,Central,VIP,Online,611.48,4,0.0,2445.92,4.8,44,2025-11,2025Q4,2025
2025-11-30,Electronics,East,Returning,Mobile App,258.43,5,0.0,1292.15,3.6,36,2025-11,2025Q4,2025
2025-12-01,Sports,North,New,Online,136.32,3,0.0,408.96,2.7,53,2025-12,2025Q4,2025
2025-12-01,Books,Central,Returning,Online,53.88,1,0.05,51.19,3.1,18,2025-12,2025Q4,2025
2025-12-02,Clothing,South,New,Online,74.03,3,0.0,222.09,5.0,55,2025-12,2025Q4,2025
2025-12-02,Sports,North,New,Online,148.93,1,0.05,141.48,3.4,43,2025-12,2025Q4,2025
2025-12-03,Clothing,West,VIP,In-Store,32.28,5,0.0,161.4,2.7,40,2025-12,2025Q4,2025
2025-12-04,Home & Garden,Central,Returning,In-Store,203.87,1,0.0,203.87,3.6,28,2025-12,2025Q4,2025
2025-12-04,Clothing,East,Returning,Online,141.26,5,0.0,706.3,3.5,31,2025-12,2025Q4,2025
2025-12-04,Clothing,North,Returning,Online,123.21,1,0.0,123.21,4.9,38,2025-12,2025Q4,2025
2025-12-04,Clothing,North,VIP,Online,154.27,2,0.0,308.54,3.5,40,2025-12,2025Q4,2025
2025-12-05,Clothing,East,VIP,In-Store,89.22,1,0.0,89.22,3.3,39,2025-12,2025Q4,2025
2025-12-05,Clothing,Central,New,Mobile App,30.66,2,0.15,52.12,2.8,33,2025-12,2025Q4,2025
2025-12-05,Clothing,Central,VIP,In-Store,141.15,5,0.0,705.75,3.9,60,2025-12,2025Q4,2025
2025-12-06,Home & Garden,West,Returning,In-Store,347.45,5,0.0,1737.25,4.2,53,2025-12,2025Q4,2025
2025-12-07,Electronics,West,New,In-Store,424.9,2,0.0,849.8,4.2,32,2025-12,2025Q4,2025
2025-12-07,Sports,East,Returning,Online,93.58,4,0.2,299.46,4.1,28,2025-12,2025Q4,2025
2025-12-07,Home & Garden,South,Returning,In-Store,189.21,4,0.0,756.84,3.4,28,2025-12,2025Q4,2025
2025-12-09,Clothing,Central,Returning,Online,176.58,1,0.0,176.58,3.1,22,2025-12,2025Q4,2025
2025-12-09,Electronics,West,Returning,Online,743.47,3,0.15,1895.85,4.2,27,2025-12,2025Q4,2025
2025-12-09,Clothing,West,Returning,Mobile App,154.27,5,0.05,732.78,3.4,54,2025-12,2025Q4,2025
2025-12-10,Books,West,Returning,Online,56.6,3,0.0,169.8,3.9,49,2025-12,2025Q4,2025
2025-12-10,Clothing,Central,VIP,In-Store,167.34,1,0.0,167.34,3.9,42,2025-12,2025Q4,2025
2025-12-10,Electronics,East,Returning,In-Store,72.02,1,0.05,68.42,3.9,44,2025-12,2025Q4,2025
2025-12-10,Home & Garden,South,New,Online,215.91,1,0.15,183.52,4.1,38,2025-12,2025Q4,2025
2025-12-10,Home & Garden,South,New,In-Store,252.45,2,0.0,504.9,4.0,57,2025-12,2025Q4,2025
2025-12-10,Home & Garden,South,New,Online,94.03,4,0.2,300.9,3.5,48,2025-12,2025Q4,2025
2025-12-11,Books,West,New,Online,22.15,3,0.0,66.45,3.6,40,2025-12,2025Q4,2025
2025-12-11,Clothing,East,Returning,Online,74.03,4,0.05,281.31,3.8,38,2025-12,2025Q4,2025
2025-12-11,Books,South,New,Online,44.45,1,0.0,44.45,3.9,45,2025-12,2025Q4,2025
2025-12-12,Clothing,Central,New,Online,121.66,1,0.0,121.66,3.8,33,2025-12,2025Q4,2025
2025-12-13,Clothing,North,Returning,Online,117.1,3,0.0,351.3,4.6,52,2025-12,2025Q4,2025
2025-12-14,Electronics,East,VIP,Online,304.23,3,0.0,912.69,4.2,42,2025-12,2025Q4,2025
2025-12-14,Books,North,New,Online,51.07,1,0.0,51.07,3.9,29,2025-12,2025Q4,2025
2025-12-14,Books,South,New,Online,8.54,2,0.0,17.08,4.4,46,2025-12,2025Q4,2025
2025-12-14,Clothing,East,VIP,In-Store,85.89,2,0.15,146.01,4.3,44,2025-12,2025Q4,2025
2025-12-14,Home & Garden,South,Returning,Online,39.49,3,0.15,100.7,2.7,61,2025-12,2025Q4,2025
2025-12-14,Electronics,East,New,In-Store,948.66,1,0.0,948.66,4.0,34,2025-12,2025Q4,2025
2025-12-15,Sports,East,New,In-Store,66.18,4,0.0,264.72,4.8,51,2025-12,2025Q4,2025
2025-12-16,Clothing,Central,VIP,Mobile App,152.05,5,0.1,684.22,4.5,55,2025-12,2025Q4,2025
2025-12-16,Home & Garden,South,Returning,Online,195.4,4,0.0,781.6,4.5,43,2025-12,2025Q4,2025
2025-12-17,Clothing,West,VIP,Mobile App,194.09,4,0.0,776.36,4.4,37,2025-12,2025Q4,2025
2025-12-17,Sports,East,New,In-Store,215.29,2,0.1,387.52,3.9,42,2025-12,2025Q4,2025
2025-12-18,Sports,South,Returning,Online,12.87,4,0.15,43.76,3.4,42,2025-12,2025Q4,2025
2025-12-18,Home & Garden,East,New,In-Store,247.87,2,0.0,495.74,3.5,43,2025-12,2025Q4,2025
2025-12-19,Electronics,North,New,Online,1133.65,3,0.0,3400.95,4.0,50,2025-12,2025Q4,2025
2025-12-19,Electronics,Central,New,Mobile App,426.6,3,0.0,1279.8,3.5,39,2025-12,2025Q4,2025
2025-12-20,Electronics,North,New,Mobile App,889.78,1,0.15,756.31,3.9,49,2025-12,2025Q4,2025
2025-12-20,Clothing,South,Returning,Online,96.96,5,0.0,484.8,3.8,18,2025-12,2025Q4,2025
2025-12-21,Electronics,East,New,Online,633.1,2,0.05,1202.89,3.8,37,2025-12,2025Q4,2025
2025-12-21,Clothing,West,New,Mobile App,46.41,1,0.0,46.41,4.3,35,2025-12,2025Q4,2025
2025-12-22,Clothing,East,Returning,Mobile App,187.33,2,0.1,337.19,4.8,29,2025-12,2025Q4,2025
2025-12-23,Clothing,East,VIP,In-Store,164.93,2,0.0,329.86,4.3,30,2025-12,2025Q4,2025
2025-12-23,Clothing,South,New,In-Store,83.45,1,0.15,70.93,4.3,57,2025-12,2025Q4,2025
2025-12-24,Home & Garden,North,New,Online,58.56,1,0.0,58.56,3.3,18,2025-12,2025Q4,2025
2025-12-24,Electronics,East,Returning,Mobile App,496.93,2,0.0,993.86,3.2,45,2025-12,2025Q4,2025
2025-12-25,Clothing,East,Returning,Online,176.46,5,0.0,882.3,2.3,34,2025-12,2025Q4,2025
2025-12-25,Books,Central,Returning,Online,32.27,5,0.0,161.35,4.3,27,2025-12,2025Q4,2025
2025-12-25,Electronics,West,New,Online,949.13,4,0.0,3796.52,2.9,39,2025-12,2025Q4,2025
2025-12-26,Home & Garden,Central,New,In-Store,418.52,5,0.0,2092.6,5.0,45,2025-12,2025Q4,2025
2025-12-26,Sports,West,New,Online,63.7,2,0.05,121.03,4.1,50,2025-12,2025Q4,2025
2025-12-26,Home & Garden,West,New,Online,325.8,2,0.05,619.02,3.9,44,2025-12,2025Q4,2025
2025-12-26,Electronics,West,New,Mobile App,234.11,4,0.0,936.44,3.2,41,2025-12,2025Q4,2025
2025-12-27,Books,Central,Returning,Online,30.27,5,0.05,143.78,2.2,34,2025-12,2025Q4,2025
2025-12-27,Clothing,South,VIP,In-Store,135.84,4,0.1,489.02,4.4,52,2025-12,2025Q4,2025
2025-12-27,Clothing,North,New,Mobile App,52.87,3,0.0,158.61,3.7,31,2025-12,2025Q4,2025
2025-12-27,Clothing,Central,Returning,Online,64.7,4,0.0,258.8,4.1,41,2025-12,2025Q4,2025
2025-12-27,Home & Garden,North,Returning,Online,467.02,4,0.05,1774.68,3.4,34,2025-12,2025Q4,2025
2025-12-27,Home & Garden,North,VIP,In-Store,294.04,5,0.0,1470.2,4.1,51,2025-12,2025Q4,2025
2025-12-27,Clothing,South,VIP,Online,181.21,4,0.1,652.36,4.7,53,2025-12,2025Q4,2025
2025-12-27,Clothing,North,New,Online,23.63,2,0.05,44.9,3.4,19,2025-12,2025Q4,2025
2025-12-28,Sports,South,New,Online,215.06,4,0.05,817.23,2.8,46,2025-12,2025Q4,2025
2025-12-29,Sports,West,Returning,Online,138.37,3,0.0,415.11,3.7,74,2025-12,2025Q4,2025
